campaign_id,title,description,creator_id,creator_email,email_domain,goal,amount_raised,created_at,updates_count,donations_count,refunds_count,images_count,videos_count,payout_country,country,user_account_age_days,user_total_campaigns,payment_sources_count
C825,Wearable Health Patch,A tech innovation project about wearable health patch.,U2230,user620@gmail.com,gmail.com,34793,13492,2024-12-15T10:15:11Z,5,80,6,1,0,US,CA,931,0,3
C826,AR Training Simulator,A tech innovation project about ar training simulator.,U1188,user4066@protonmail.com,protonmail.com,64251,28904,2025-12-06T10:15:11Z,2,72,28,1,0,UK,CA,1993,4,2
C827,EV Battery Monitor,A tech innovation project about ev battery monitor.,U1767,user5996@yahoo.com,yahoo.com,49267,3762,2025-04-03T10:15:11Z,6,141,7,0,0,DE,SG,103,2,2
C828,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U649,user2093@yahoo.com,yahoo.com,26311,6097,2025-07-09T10:15:11Z,4,3,9,4,0,UK,US,623,1,3
C829,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U966,user5000@outlook.com,outlook.com,77240,26065,2025-04-08T10:15:11Z,7,127,14,2,1,SG,UK,190,12,3
C830,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U1623,user655@protonmail.com,protonmail.com,43518,18041,2025-01-06T10:15:11Z,6,55,26,0,0,US,US,1033,12,3
C831,AR Training Simulator,A tech innovation project about ar training simulator.,U2781,user3573@gmail.com,gmail.com,21266,3627,2025-03-25T10:15:11Z,2,99,17,1,0,DE,JP,1563,4,3
C832,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U309,user8872@gmail.com,gmail.com,8067,3106,2025-07-12T10:15:11Z,4,82,0,3,0,SG,US,1979,5,3
C833,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U1638,user336@outlook.com,outlook.com,63861,43501,2025-08-29T10:15:11Z,4,150,19,1,0,IN,SG,79,3,2
C834,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U2002,user9318@outlook.com,outlook.com,64847,38987,2025-10-18T10:15:11Z,0,46,13,5,0,JP,IN,1571,3,2
C835,Wearable Health Patch,A tech innovation project about wearable health patch. act now,U2028,user4946@outlook.com,outlook.com,35481,13339,2025-10-31T10:15:11Z,1,9,17,4,0,CA,US,1068,1,2
C836,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U761,user2194@outlook.com,outlook.com,32099,13507,2025-05-12T10:15:11Z,2,107,7,3,1,UK,UK,1617,3,3
C837,Wearable Health Patch,A tech innovation project about wearable health patch.,U2896,user9128@protonmail.com,protonmail.com,57415,13833,2025-11-13T10:15:11Z,0,121,16,0,0,DE,CA,268,9,2
C838,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U618,user1631@gmail.com,gmail.com,29524,2676,2025-08-14T10:15:11Z,6,110,7,0,1,JP,CA,453,3,1
C839,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U11,user1790@protonmail.com,protonmail.com,83262,0,2025-05-18T10:15:11Z,4,125,8,1,0,JP,SG,405,9,2
C840,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U283,user9881@protonmail.com,protonmail.com,56217,20802,2025-02-06T10:15:11Z,0,62,29,3,0,CA,CA,247,7,3
C841,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U85,user8091@outlook.com,outlook.com,69908,23672,2025-01-29T10:15:11Z,1,134,6,5,1,CA,SG,257,3,3
C842,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U2329,user7@gmail.com,gmail.com,51107,11763,2025-06-10T10:15:11Z,3,81,14,4,0,US,SG,519,9,1
C843,Wearable Health Patch,A tech innovation project about wearable health patch.,U2793,user1447@protonmail.com,protonmail.com,86020,14862,2025-01-10T10:15:11Z,4,54,1,3,1,CA,CA,1566,11,3
C844,EV Battery Monitor,A tech innovation project about ev battery monitor.,U1264,user7664@gmail.com,gmail.com,54360,16493,2024-12-30T10:15:11Z,8,82,2,0,1,US,SG,1771,6,1
C845,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U1367,user1079@outlook.com,outlook.com,8796,730,2025-06-06T10:15:11Z,0,90,10,0,1,UK,IN,605,1,3
C846,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U1573,user2046@yahoo.com,yahoo.com,35067,16074,2025-09-15T10:15:11Z,5,81,13,0,0,JP,UK,932,11,2
C847,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U2232,user5112@gmail.com,gmail.com,20305,12960,2025-04-28T10:15:11Z,4,19,20,5,0,US,UK,1147,6,2
C848,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U1575,user956@gmail.com,gmail.com,27070,7301,2025-01-20T10:15:11Z,0,107,28,5,1,IN,UK,1575,12,2
C849,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U1144,user5352@outlook.com,outlook.com,59168,2115,2025-01-21T10:15:11Z,7,127,2,2,1,SG,JP,1026,3,1
C850,EV Battery Monitor,A tech innovation project about ev battery monitor.,U1235,user7787@outlook.com,outlook.com,62023,0,2025-02-22T10:15:11Z,8,87,1,0,1,US,SG,1448,1,3
C851,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U1321,user988@mailinator.com,mailinator.com,81253,3573,2025-10-27T10:15:11Z,8,104,8,0,1,SG,JP,1663,9,1
C852,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U2116,user817@protonmail.com,protonmail.com,20625,217,2025-01-02T10:15:11Z,8,141,22,1,1,DE,UK,952,5,2
C853,Wearable Health Patch,A tech innovation project about wearable health patch.,U433,user3996@protonmail.com,protonmail.com,79375,13528,2025-03-17T10:15:11Z,3,138,7,2,0,CA,JP,1257,0,2
C854,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U1537,user9009@protonmail.com,protonmail.com,51311,15911,2025-10-29T10:15:11Z,0,99,23,0,1,DE,JP,54,9,3
C855,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U1707,user1701@gmail.com,gmail.com,81157,0,2025-09-06T10:15:11Z,0,45,9,1,1,US,CA,679,10,1
C856,Wearable Health Patch,A tech innovation project about wearable health patch.,U1450,user4792@outlook.com,outlook.com,40581,14312,2025-03-02T10:15:11Z,0,103,23,1,0,DE,UK,278,3,1
C857,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U92,user9960@yahoo.com,yahoo.com,43487,12073,2025-04-12T10:15:11Z,0,124,4,1,1,IN,JP,40,2,3
C858,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U2279,user2485@protonmail.com,protonmail.com,54095,20338,2025-06-28T10:15:11Z,7,105,1,0,0,DE,IN,935,10,2
C859,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U1219,user5408@outlook.com,outlook.com,27995,25400,2025-08-05T10:15:11Z,3,9,10,5,0,IN,UK,801,8,3
C860,Low-Power Microcontroller,A tech innovation project about low-power microcontroller. urgent funding required.,U2383,user2222@protonmail.com,protonmail.com,82230,18737,2025-05-27T10:15:11Z,7,52,12,5,1,US,SG,1,2,1
C861,EV Battery Monitor,A tech innovation project about ev battery monitor.,U948,user88@protonmail.com,protonmail.com,64636,6263,2025-07-02T10:15:11Z,4,98,23,4,0,US,US,307,10,2
C862,Wearable Health Patch,A tech innovation project about wearable health patch.,U2325,user4351@protonmail.com,protonmail.com,32528,5688,2025-07-07T10:15:11Z,1,132,29,4,1,IN,DE,1693,9,2
C863,AR Training Simulator,A tech innovation project about ar training simulator.,U595,user3085@yahoo.com,yahoo.com,60396,9255,2025-03-25T10:15:11Z,3,37,20,0,0,SG,CA,1455,0,2
C864,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U1465,user7580@yahoo.com,yahoo.com,71103,13048,2025-02-25T10:15:11Z,0,75,29,1,1,US,UK,1605,12,3
C865,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U1300,user5889@tempmail.com,tempmail.com,58048,3655,2025-06-16T10:15:11Z,5,130,8,1,0,CA,CA,1299,4,3
C866,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U1486,user1121@gmail.com,gmail.com,24393,12165,2025-06-19T10:15:11Z,0,143,18,2,0,UK,UK,436,6,1
C867,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker. urgent funding,U802,user3177@protonmail.com,protonmail.com,78433,30708,2025-09-11T10:15:11Z,2,71,15,0,0,IN,CA,1559,0,1
C868,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U1426,user9398@yahoo.com,yahoo.com,13232,4918,2024-12-30T10:15:11Z,3,23,13,2,0,JP,CA,75,8,1
C869,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U689,user9993@yahoo.com,yahoo.com,36714,0,2025-10-17T10:15:11Z,8,81,3,2,0,JP,DE,37,1,2
C870,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U1863,user6177@gmail.com,gmail.com,64134,0,2024-12-14T10:15:11Z,6,6,18,0,1,CA,US,345,3,3
C871,AI Drone Navigation System,A tech innovation project about ai drone navigation system. urgent funding,U2509,user7906@yahoo.com,yahoo.com,41019,26310,2025-09-07T10:15:11Z,6,61,28,3,0,DE,CA,1258,1,1
C872,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U2352,user5879@outlook.com,outlook.com,61896,22296,2025-02-13T10:15:11Z,3,83,22,3,1,CA,JP,324,5,1
C873,Wearable Health Patch,A tech innovation project about wearable health patch.,U641,user6313@gmail.com,gmail.com,42585,15796,2025-02-25T10:15:11Z,6,82,0,5,0,IN,DE,842,2,1
C874,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U1804,user921@protonmail.com,protonmail.com,66397,21642,2025-12-02T10:15:11Z,5,141,21,3,0,IN,IN,1266,2,1
C875,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U2562,user3388@tempmail.com,tempmail.com,35583,17936,2025-11-16T10:15:11Z,8,17,1,4,0,UK,DE,1870,0,2
C876,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U2289,user6717@protonmail.com,protonmail.com,21404,0,2025-01-15T10:15:11Z,2,4,19,4,0,JP,US,1460,4,2
C877,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U1036,user3284@outlook.com,outlook.com,12205,0,2025-10-02T10:15:11Z,8,71,11,0,1,US,CA,759,4,1
C878,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U2644,user875@yahoo.com,yahoo.com,82855,18037,2025-01-18T10:15:11Z,3,78,2,5,1,IN,CA,110,6,3
C879,EV Battery Monitor,A tech innovation project about ev battery monitor.,U1792,user3469@yahoo.com,yahoo.com,64570,9161,2025-10-27T10:15:11Z,1,83,26,0,1,IN,JP,732,9,2
C880,EV Battery Monitor,A tech innovation project about ev battery monitor.,U1992,user2819@protonmail.com,protonmail.com,61362,8632,2025-08-13T10:15:11Z,3,118,10,5,0,US,SG,93,1,2
C881,Sustainable Water Purifier,A tech innovation project about sustainable water purifier. urgent funding,U961,user1508@gmail.com,gmail.com,60708,4179,2025-05-26T10:15:11Z,4,117,28,0,1,JP,DE,261,5,2
C882,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U2824,user5331@10minutemail.com,10minutemail.com,28204,13818,2025-08-16T10:15:11Z,8,57,16,3,1,UK,JP,122,1,3
C883,Wearable Health Patch,A tech innovation project about wearable health patch.,U1287,user3694@protonmail.com,protonmail.com,26633,15892,2025-09-13T10:15:11Z,6,93,4,2,1,DE,JP,1870,7,1
C884,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U1986,user6923@protonmail.com,protonmail.com,23622,6950,2025-11-12T10:15:11Z,6,52,0,1,1,DE,DE,1658,2,2
C885,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U2978,user5518@protonmail.com,protonmail.com,36756,0,2025-11-07T10:15:11Z,6,72,7,3,1,SG,SG,1824,3,1
C886,EV Battery Monitor,A tech innovation project about ev battery monitor.,U117,user4397@protonmail.com,protonmail.com,50083,18469,2025-04-14T10:15:11Z,2,0,26,5,1,IN,US,687,0,2
C887,EV Battery Monitor,A tech innovation project about ev battery monitor.,U2425,user2513@gmail.com,gmail.com,43301,20796,2025-08-22T10:15:11Z,3,33,12,0,0,IN,JP,32,12,1
C888,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U1205,user3711@outlook.com,outlook.com,22554,9064,2025-09-12T10:15:11Z,5,31,4,0,0,DE,UK,322,3,2
C889,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U1198,user1525@gmail.com,gmail.com,29650,20748,2025-01-02T10:15:11Z,5,38,16,4,0,DE,SG,1278,12,2
C890,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U1660,user8304@yahoo.com,yahoo.com,43779,13556,2025-07-29T10:15:11Z,1,121,28,0,0,CA,JP,747,3,3
C891,EV Battery Monitor,A tech innovation project about ev battery monitor.,U1202,user9601@mailinator.com,mailinator.com,71925,25435,2025-08-03T10:15:11Z,2,74,26,5,1,DE,SG,1592,7,2
C892,AI Drone Navigation System,A tech innovation project about ai drone navigation system. limited time offer,U2029,user1118@protonmail.com,protonmail.com,33138,1275,2025-01-22T10:15:11Z,6,139,9,1,0,IN,UK,1041,9,2
C893,AR Training Simulator,A tech innovation project about ar training simulator.,U946,user1988@gmail.com,gmail.com,67348,28420,2025-07-07T10:15:11Z,0,80,19,3,0,JP,IN,1459,10,1
C894,Sustainable Water Purifier,A tech innovation project about sustainable water purifier. wire transfer,U2829,user1258@outlook.com,outlook.com,40270,10041,2024-12-13T10:15:11Z,1,66,30,4,0,DE,DE,1164,8,1
C895,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U2536,user5540@gmail.com,gmail.com,34198,4753,2025-06-06T10:15:11Z,3,94,23,2,0,US,SG,1907,8,2
C896,Wearable Health Patch,A tech innovation project about wearable health patch. guaranteed profit,U114,user5808@gmail.com,gmail.com,20943,8784,2024-12-29T10:15:11Z,8,96,22,0,0,IN,IN,1792,10,2
C897,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U317,user880@outlook.com,outlook.com,72921,23967,2025-06-12T10:15:11Z,7,26,25,2,0,US,CA,1525,2,3
C898,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U2956,user9089@yahoo.com,yahoo.com,20388,5323,2024-12-24T10:15:11Z,2,133,30,0,1,UK,US,311,7,2
C899,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit. urgent funding,U2046,user6894@outlook.com,outlook.com,88020,20079,2025-12-01T10:15:11Z,5,89,10,4,1,JP,JP,227,1,1
C900,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U2078,user2668@yahoo.com,yahoo.com,88802,28067,2025-01-03T10:15:11Z,2,44,2,0,0,DE,DE,1433,0,3
C901,Wearable Health Patch,A tech innovation project about wearable health patch.,U1374,user842@protonmail.com,protonmail.com,73565,3947,2025-11-03T10:15:11Z,8,70,4,2,0,IN,JP,638,12,1
C902,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U271,user7273@protonmail.com,protonmail.com,57550,18717,2025-11-25T10:15:11Z,6,84,29,3,1,CA,CA,1003,8,2
C903,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U460,user6369@protonmail.com,protonmail.com,7653,1572,2025-05-05T10:15:11Z,2,114,23,3,0,SG,IN,991,11,2
C904,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U2773,user1685@gmail.com,gmail.com,47679,15597,2025-01-15T10:15:11Z,6,85,15,0,0,SG,JP,1601,9,3
C905,AR Training Simulator,A tech innovation project about ar training simulator.,U2601,user1449@gmail.com,gmail.com,25127,1453,2025-03-15T10:15:11Z,3,0,8,3,1,JP,JP,1064,12,2
C906,AR Training Simulator,A tech innovation project about ar training simulator.,U2297,user8610@protonmail.com,protonmail.com,58185,1776,2025-11-23T10:15:11Z,6,70,11,2,1,JP,CA,57,1,3
C907,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U2689,user4876@yahoo.com,yahoo.com,72453,24325,2024-12-17T10:15:11Z,3,63,5,0,1,US,DE,1943,5,1
C908,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U1240,user8274@gmail.com,gmail.com,61597,17689,2025-11-02T10:15:11Z,7,4,20,0,0,UK,US,1970,5,3
C909,AR Training Simulator,A tech innovation project about ar training simulator.,U604,user8347@protonmail.com,protonmail.com,42325,13335,2025-09-06T10:15:11Z,6,49,20,5,0,IN,JP,159,5,1
C910,EV Battery Monitor,A tech innovation project about ev battery monitor. limited time offer,U2157,user8277@protonmail.com,protonmail.com,7751,5591,2025-08-16T10:15:11Z,1,81,23,4,0,IN,CA,849,5,1
C911,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U899,user5873@gmail.com,gmail.com,11330,800,2025-03-26T10:15:11Z,2,23,7,5,1,CA,DE,1983,4,2
C912,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U282,user2955@yahoo.com,yahoo.com,34186,11421,2025-01-10T10:15:11Z,4,12,18,5,1,US,UK,1090,12,3
C913,Wearable Health Patch,A tech innovation project about wearable health patch.,U1898,user2851@outlook.com,outlook.com,55678,24291,2025-02-19T10:15:11Z,4,125,0,4,0,UK,UK,940,4,3
C914,AI EdTech Assistant,A tech innovation project about ai edtech assistant. limited time offer,U1069,user8501@yahoo.com,yahoo.com,78905,21368,2025-01-08T10:15:11Z,0,68,26,2,0,JP,CA,1838,3,2
C915,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U1337,user1632@yahoo.com,yahoo.com,21964,8885,2025-09-20T10:15:11Z,0,98,29,4,1,US,DE,373,9,1
C916,AR Training Simulator,A tech innovation project about ar training simulator.,U2204,user5452@protonmail.com,protonmail.com,41226,11926,2025-01-21T10:15:11Z,6,41,14,4,1,SG,UK,1866,5,3
C917,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U100,user7493@protonmail.com,protonmail.com,29995,2476,2025-02-14T10:15:11Z,5,83,18,5,1,DE,CA,1776,3,3
C918,AR Training Simulator,A tech innovation project about ar training simulator.,U1943,user9493@protonmail.com,protonmail.com,58369,17867,2025-05-07T10:15:11Z,4,24,5,2,1,CA,IN,50,7,2
C919,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U1757,user7060@tempmail.com,tempmail.com,8521,3362,2025-06-27T10:15:11Z,3,40,12,3,0,US,SG,301,10,2
C920,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U523,user2068@outlook.com,outlook.com,78905,10525,2025-05-15T10:15:11Z,8,93,2,3,1,UK,SG,1037,9,1
C921,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U1490,user2778@outlook.com,outlook.com,41805,206,2025-02-06T10:15:11Z,6,82,14,1,1,SG,JP,836,4,2
C922,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U825,user8460@outlook.com,outlook.com,31302,7195,2025-08-28T10:15:11Z,2,41,9,4,1,DE,JP,1097,2,2
C923,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U1687,user2593@protonmail.com,protonmail.com,51272,0,2025-03-26T10:15:11Z,6,59,28,5,0,IN,SG,1524,7,3
C924,EV Battery Monitor,A tech innovation project about ev battery monitor.,U543,user8978@outlook.com,outlook.com,21217,7807,2025-05-08T10:15:11Z,5,5,9,1,1,JP,DE,1792,1,3
C925,AR Training Simulator,A tech innovation project about ar training simulator. urgent funding,U1508,user3990@yahoo.com,yahoo.com,77850,0,2025-10-24T10:15:11Z,7,49,8,1,0,DE,UK,1932,12,3
