campaign_id,title,description,creator_id,creator_email,email_domain,goal,amount_raised,created_at,updates_count,donations_count,refunds_count,images_count,videos_count,payout_country,country,user_account_age_days,user_total_campaigns,payment_sources_count,is_fraud
C001602,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U001892,user4636@gmail.com,gmail.com,2000,900,2024-10-08T10:34:38Z,3,36,3,2,0,ZA,SG,2748,6,1,0
C001603,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance.,U002096,user3754@protonmail.com,protonmail.com,49773,15158,2024-08-24T10:34:38Z,2,2,0,2,0,IN,SG,101,0,1,0
C001604,Smart Home Energy Optimizer,A tech innovation project focused on smart home energy optimizer aiming to improve real-world performance.,U006160,user3244@outlook.com,outlook.com,52829,26800,2025-12-05T10:34:38Z,1,18,1,4,1,UK,IN,741,4,1,0
C001605,Low-Power Microcontroller Board v2,A tech innovation project focused on low-power microcontroller board v2 aiming to improve real-world performance. guaranteed profit,U006437,user18532@yahoo.com,yahoo.com,27330,3228,2024-06-25T10:34:38Z,2,65,23,1,0,IN,JP,2346,2,3,1
C001606,Smart Home Energy Optimizer,A tech innovation project focused on smart home energy optimizer aiming to improve real-world performance.,U001733,user10255@hotmail.com,hotmail.com,2000,645,2024-11-26T10:34:38Z,2,11,0,3,0,ZA,ZA,1361,2,2,0
C001607,Smart Home Energy Optimizer,A tech innovation project focused on smart home energy optimizer aiming to improve real-world performance.,U003128,user7745@yahoo.com,yahoo.com,67035,19467,2024-06-30T10:34:38Z,4,1,0,2,0,ZA,AU,182,0,2,0
C001608,AI-Driven EdTech Learning Assistant,A tech innovation project focused on ai-driven edtech learning assistant aiming to improve real-world performance.,U007030,user16664@outlook.com,outlook.com,33301,9062,2025-10-04T10:34:38Z,0,7,0,4,0,ZA,UK,2242,3,1,0
C001609,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U007877,user15623@outlook.com,outlook.com,21810,10827,2025-10-18T10:34:38Z,1,5,1,0,1,UK,US,2692,3,1,0
C001610,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U005039,user4433@outlook.com,outlook.com,10819,0,2024-06-10T10:34:38Z,1,14,1,3,0,UK,US,522,8,3,0
C001611,AR Training Simulator for Engineers,A tech innovation project focused on ar training simulator for engineers aiming to improve real-world performance.,U003992,user3595@hotmail.com,hotmail.com,69270,26111,2024-02-10T10:34:38Z,0,33,2,4,0,IN,JP,865,1,1,0
C001612,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U004730,user4181@gmail.com,gmail.com,2000,54,2023-12-15T10:34:38Z,1,26,2,1,0,US,DE,803,0,1,0
C001613,Wearable Health Analytics Patch,A tech innovation project focused on wearable health analytics patch aiming to improve real-world performance. transfer immediately,U005853,user4168@yahoo.com,yahoo.com,5715,3121,2025-05-01T10:34:38Z,0,33,1,3,1,CA,DE,537,3,3,1
C001614,Wearable Health Analytics Patch,A tech innovation project focused on wearable health analytics patch aiming to improve real-world performance. transfer immediately,U006221,user8306@protonmail.com,protonmail.com,52151,6196,2024-07-14T10:34:38Z,3,14,1,2,0,JP,DE,383,1,3,0
C001615,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U005860,user3145@hotmail.com,hotmail.com,5615,2244,2025-04-19T10:34:38Z,1,81,4,0,0,AU,DE,1802,3,2,0
C001616,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U000188,user15391@gmail.com,gmail.com,34697,10428,2024-04-08T10:34:38Z,2,7,0,4,0,UK,JP,367,2,1,0
C001617,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U004769,user17735@outlook.com,outlook.com,50081,0,2025-05-02T10:34:38Z,3,27,2,4,0,CA,IN,488,1,1,0
C001618,Autonomous Inspection Rover,A tech innovation project focused on autonomous inspection rover aiming to improve real-world performance.,U001236,user16420@gmail.com,gmail.com,2000,1432,2025-09-19T10:34:38Z,1,28,1,1,0,US,SG,831,2,1,0
C001619,Privacy-preserving ML Toolkit,A tech innovation project focused on privacy-preserving ml toolkit aiming to improve real-world performance.,U007937,user12556@gmail.com,gmail.com,31245,3384,2024-11-04T10:34:38Z,1,37,2,2,0,DE,JP,1886,0,2,0
C001620,Energy Harvesting IoT Sensor,A tech innovation project focused on energy harvesting iot sensor aiming to improve real-world performance.,U004196,user9847@yahoo.com,yahoo.com,13446,4574,2024-12-06T10:34:38Z,1,1,0,1,1,US,ZA,1481,4,1,0
C001621,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U001609,user280@yahoo.com,yahoo.com,40371,12076,2024-04-01T10:34:38Z,0,21,1,4,0,CA,JP,772,2,1,0
C001622,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U006935,user9684@gmail.com,gmail.com,23852,5379,2024-11-12T10:34:38Z,4,48,4,4,0,UK,CA,551,5,3,0
C001623,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U001126,user3324@outlook.com,outlook.com,27877,2660,2024-02-10T10:34:38Z,3,57,6,3,0,AU,AU,2272,3,1,0
C001624,Urban Vertical Farming Automation,A tech innovation project focused on urban vertical farming automation aiming to improve real-world performance.,U004373,user4834@protonmail.com,protonmail.com,42681,21053,2024-04-12T10:34:38Z,2,12,0,5,0,DE,CA,2814,2,3,0
C001625,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U005391,user11103@hotmail.com,hotmail.com,2000,183,2024-05-06T10:34:38Z,1,63,4,4,0,DE,UK,2796,1,1,0
C001626,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance. urgent funding required.,U002308,user7370@outlook.com,outlook.com,63684,120,2025-06-03T10:34:38Z,1,7,1,5,0,DE,CA,6,5,3,1
C001627,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U000285,user16368@hotmail.com,hotmail.com,32207,6338,2025-09-23T10:34:38Z,2,37,1,0,0,JP,US,322,2,2,0
C001628,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance.,U003030,user16364@yahoo.com,yahoo.com,20464,6789,2023-10-06T10:34:38Z,1,7,0,1,0,SG,ZA,2980,5,2,0
C001629,AR Training Simulator for Engineers,A tech innovation project focused on ar training simulator for engineers aiming to improve real-world performance.,U005903,user14307@outlook.com,outlook.com,2000,298,2023-12-03T10:34:38Z,5,16,0,4,0,SG,ZA,2603,1,3,0
C001630,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U003168,user6837@protonmail.com,protonmail.com,2710,452,2023-10-08T10:34:38Z,2,0,0,3,0,CA,UK,2059,2,1,0
C001631,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U003031,user10039@hotmail.com,hotmail.com,35993,8827,2024-06-11T10:34:38Z,1,14,2,5,0,AU,IN,2857,2,3,0
C001632,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U003270,user13012@protonmail.com,protonmail.com,41742,10536,2025-07-18T10:34:38Z,4,10,0,3,0,CA,ZA,1323,1,0,0
C001633,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U001963,user3889@hotmail.com,hotmail.com,8063,2207,2024-09-03T10:34:38Z,2,1,0,1,1,CA,UK,1131,0,1,0
C001634,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance.,U002343,user5159@outlook.com,outlook.com,37668,6922,2024-01-28T10:34:38Z,2,25,0,0,0,JP,IN,1084,4,1,1
C001635,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance. claim your reward,U001749,user7406@protonmail.com,protonmail.com,29610,9633,2024-09-04T10:34:38Z,3,28,4,5,0,IN,US,2320,2,1,0
C001636,Urban Vertical Farming Automation,A tech innovation project focused on urban vertical farming automation aiming to improve real-world performance.,U001000,user2602@gmail.com,gmail.com,26862,4072,2024-06-16T10:34:38Z,4,66,2,5,0,SG,AU,1459,2,2,0
C001637,AR Training Simulator for Engineers,A tech innovation project focused on ar training simulator for engineers aiming to improve real-world performance.,U004563,user5775@yahoo.com,yahoo.com,21280,7253,2025-01-20T10:34:38Z,4,19,2,4,1,JP,AU,640,4,1,0
C001638,Urban Vertical Farming Automation,A tech innovation project focused on urban vertical farming automation aiming to improve real-world performance.,U006916,user830@outlook.com,outlook.com,33873,6484,2025-10-23T10:34:38Z,3,0,0,1,0,AU,JP,460,4,1,0
C001639,Wearable Health Analytics Patch,A tech innovation project focused on wearable health analytics patch aiming to improve real-world performance. urgent funding,U006721,user13118@protonmail.com,protonmail.com,8360,1088,2025-04-28T10:34:38Z,2,37,19,2,0,SG,JP,1821,1,1,1
C001640,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance.,U002283,user4998@yahoo.com,yahoo.com,17572,7951,2024-02-19T10:34:38Z,3,22,3,5,0,ZA,AU,191,2,2,0
C001641,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U003011,user4981@gmail.com,gmail.com,23515,8787,2024-02-16T10:34:38Z,2,54,3,4,0,ZA,UK,2126,2,3,0
C001642,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U001527,user868@protonmail.com,protonmail.com,16939,4089,2024-08-24T10:34:38Z,3,44,3,2,0,CA,DE,2713,2,1,0
C001643,AI-Driven EdTech Learning Assistant,A tech innovation project focused on ai-driven edtech learning assistant aiming to improve real-world performance.,U001012,user16200@gmail.com,gmail.com,50606,17086,2023-10-22T10:34:38Z,0,23,1,5,0,UK,US,1630,0,1,0
C001644,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance.,U005099,user878@outlook.com,outlook.com,51395,22648,2024-12-17T10:34:38Z,1,32,3,1,1,UK,ZA,2904,4,2,0
C001645,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance. transfer immediately,U005892,user7689@outlook.com,outlook.com,31640,8269,2024-03-21T10:34:38Z,3,50,32,0,0,UK,UK,1442,3,2,1
C001646,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U003627,user5712@hotmail.com,hotmail.com,9644,5213,2023-12-26T10:34:38Z,0,18,0,3,1,US,CA,2522,1,2,0
C001647,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U005682,user2855@protonmail.com,protonmail.com,13912,3023,2023-10-03T10:34:38Z,2,28,1,0,1,AU,SG,1450,2,1,0
C001648,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance. urgent funding required.,U000751,user16314@hotmail.com,hotmail.com,69651,78,2024-05-26T10:34:38Z,6,15,1,4,1,IN,AU,6,2,1,1
C001649,AI-Driven EdTech Learning Assistant,A tech innovation project focused on ai-driven edtech learning assistant aiming to improve real-world performance.,U006993,user12991@outlook.com,outlook.com,13098,4571,2024-11-16T10:34:38Z,2,31,0,2,1,IN,SG,158,2,1,0
C001650,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U004536,user16155@gmail.com,gmail.com,11010,4538,2024-05-19T10:34:38Z,3,34,2,2,0,JP,CA,2776,5,1,0
C001651,Urban Vertical Farming Automation,A tech innovation project focused on urban vertical farming automation aiming to improve real-world performance.,U003298,user6876@outlook.com,outlook.com,17087,8358,2025-05-20T10:34:38Z,0,4,0,0,0,DE,UK,1328,1,2,0
C001652,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U005834,user5046@yahoo.com,yahoo.com,44251,0,2025-11-24T10:34:38Z,3,31,2,5,1,SG,AU,2599,0,1,0
C001653,Wearable Health Analytics Patch,A tech innovation project focused on wearable health analytics patch aiming to improve real-world performance.,U004638,user5854@outlook.com,outlook.com,14126,1456,2023-12-08T10:34:38Z,0,6,0,4,0,SG,JP,2723,2,2,0
C001654,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U007279,user7938@protonmail.com,protonmail.com,16242,7081,2024-12-31T10:34:38Z,0,3,0,2,0,ZA,DE,864,1,2,0
C001655,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance.,U004355,user38314@10minutemail.com,10minutemail.com,17435,4520,2025-03-08T10:34:38Z,1,3,1,0,0,US,ZA,1625,2,1,1
C001656,Low-Power Microcontroller Board v2,A tech innovation project focused on low-power microcontroller board v2 aiming to improve real-world performance.,U006326,user7201@mailinator.com,mailinator.com,4444,888,2024-02-12T10:34:38Z,4,70,4,4,0,JP,UK,2300,4,0,0
C001657,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U006427,user11973@protonmail.com,protonmail.com,27139,0,2024-02-01T10:34:38Z,3,53,6,1,1,JP,IN,1635,2,1,0
C001658,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance.,U003901,user2206@outlook.com,outlook.com,12230,7149,2024-12-06T10:34:38Z,2,30,1,2,0,SG,IN,1304,1,2,0
C001659,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance.,U000590,user18664@gmail.com,gmail.com,7551,1996,2024-05-11T10:34:38Z,4,50,3,2,0,IN,JP,2757,3,1,0
C001660,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance.,U002630,user18@protonmail.com,protonmail.com,41341,10464,2024-05-30T10:34:38Z,1,52,4,2,0,UK,US,2034,0,2,0
C001661,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U001297,user2943@outlook.com,outlook.com,35110,5161,2025-09-30T10:34:38Z,2,7,0,3,0,UK,CA,2550,1,3,0
C001662,Privacy-preserving ML Toolkit,A tech innovation project focused on privacy-preserving ml toolkit aiming to improve real-world performance.,U001996,user13304@protonmail.com,protonmail.com,30836,12958,2024-03-16T10:34:38Z,4,49,1,1,0,US,AU,1652,2,1,0
C001663,Urban Vertical Farming Automation,A tech innovation project focused on urban vertical farming automation aiming to improve real-world performance.,U003493,user4321@outlook.com,outlook.com,2000,190,2024-08-03T10:34:38Z,1,18,0,0,1,SG,JP,947,0,2,0
